noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
28,1432,3890,6898,7607,42192,47690,12275,10906
28,1445,3952,6959,7280,39172,43395,15877,10976
28,1428,4074,6326,7604,40725,43237,14917,11595
28,1454,3962,6361,7452,46400,46607,12901,11559
28,1426,3813,6899,7653,38988,45277,13010,11621
28,1792,4263,6198,7731,39819,42425,12554,11525
28,1439,3694,6936,7474,45040,46625,12829,10999
28,1428,4120,6858,7563,39223,42528,12420,11151
29,1427,3988,6902,7533,39039,48327,12954,11100
28,1451,3916,6923,7416,42934,41941,12677,11062
29,1425,4176,6725,7737,41244,43746,12036,11713
28,1421,3939,7042,7742,41708,45531,12830,15364
28,1432,4014,6777,7641,38370,45542,13422,11454
28,1767,4103,6376,7535,38991,42182,13053,11155
27,1453,3900,6949,7630,45108,46084,12349,11016
28,1437,4017,6427,7521,38833,40883,12370,11150
28,1423,3895,6386,7420,40063,45283,13413,11204
28,1430,3960,6789,7764,41990,44719,14917,11237
27,1433,4111,6807,7768,41331,43444,11207,10749
28,1428,4002,6879,7374,39143,44162,12736,11644
27,1448,3915,6774,7649,45191,49378,11316,11357
29,1771,4199,6467,7535,40054,45597,11120,11967
28,1434,3903,6823,7553,42394,45855,11603,12023
27,1430,4149,6224,7640,39676,47534,11544,11200
29,1439,3920,5569,7611,40162,51606,11470,11556
28,1426,3920,6755,7572,47411,43114,11670,11077
29,1443,4248,6900,7553,38700,50607,11744,15089
29,1432,3873,6912,7639,39362,46959,11667,11444
28,1454,4030,6903,7703,42964,49777,11138,11530
28,1777,4132,6395,7408,39667,42828,11249,11347
29,1453,3864,6716,7652,39423,43118,13933,12714
27,1424,4186,6689,7650,42752,49495,12391,10969
29,1433,3866,6719,7597,39397,45442,12021,11680
28,1425,3959,5608,7705,44298,43611,15738,12027
28,1432,4120,6884,7436,40833,46003,11517,11341
29,1422,4018,6801,7287,41069,42622,11622,11859
28,1438,3873,6824,7371,44454,45563,11289,11259
28,1758,4185,6206,7665,39783,46578,11520,12072
28,1463,3934,6814,7385,38960,45749,11796,11315
28,1431,4113,6896,7478,43005,43452,12193,11246
28,1439,3972,6950,7783,39166,49210,13540,11302
28,1439,3817,6732,7433,41843,42921,12506,11065
29,1430,4204,6731,7681,38699,45441,12691,14885
28,1424,3945,6970,7769,38844,51806,12312,11378
28,1426,3965,6843,7615,43925,48989,15899,11476
28,1803,4138,6751,7699,40312,42563,12043,11152
28,1429,3870,6834,7484,41858,51194,11567,11513
28,1442,4099,6330,7595,46860,44596,11547,11585
28,1428,3858,6927,7622,46864,46068,15068,11384
29,1430,3974,6857,7376,44522,42121,11292,11822
28,1441,4115,6958,7489,45508,46474,11232,11455
28,1424,3990,6854,7336,40963,45871,11739,11462
28,1427,3861,6834,8934,44666,42774,11155,11248
28,1782,4147,6226,7674,39652,42798,11514,11407
28,1454,3921,6952,7705,38502,46633,11352,11689
28,1428,4072,6195,7539,43042,42679,11260,11094
28,1436,4043,6201,7651,40516,42949,12398,11598
28,1428,3736,6818,7593,39597,47240,12036,15189
28,1438,4201,6274,7708,44021,42726,15009,11087
28,1432,3894,6896,7649,40404,43015,12381,11506
30,1428,4043,6846,7682,39753,47009,12247,11117
28,1769,4135,6154,7621,43131,46057,13728,10960
27,1459,3859,6843,7659,39352,43704,12354,12346
30,1428,4131,6832,7540,41769,48967,13242,11597
28,1430,3891,6858,7688,39881,47572,16196,10893
28,1441,3995,6938,7376,40123,44056,12181,11465
29,1451,4080,6967,7431,44817,50610,11897,11113
28,1424,3958,6958,7502,42069,47512,11951,11600
28,1457,3927,6802,7548,41929,53058,12442,11241
28,1793,4083,6158,7442,47358,44979,12536,10907
28,1449,3995,6824,7329,42008,47566,11965,11111
28,1433,4113,6883,7691,48143,49830,12685,11664
28,1437,3965,7052,7543,42948,43491,13501,11596
29,1435,3841,6924,7439,40018,44288,11996,13719
28,1436,4226,6377,7358,44285,47421,12621,11154
28,1452,3855,6789,7381,39634,43382,12621,11589
28,1430,3961,6821,7656,41774,43779,13044,11309
28,1778,4095,6227,7428,43945,47251,11881,11612
28,1436,3905,6783,7380,38499,43245,11679,10973
28,1445,4192,6857,7614,38771,43190,13902,11591
28,1428,3880,6789,7596,45869,45977,11594,11051
28,1433,3972,6844,7467,38945,43441,11218,11609
27,1429,4098,7013,7526,43672,42755,11495,11146
27,1427,3985,6890,7767,39191,50133,12328,11391
29,1453,3868,7046,7388,43605,46689,12021,11536
28,1792,4057,6093,7560,43568,43579,12774,11375
28,1433,3988,6660,7612,39088,46543,13747,11592
28,1420,4124,6841,7544,39547,43949,12105,11353
28,1423,3955,6817,7496,47476,49683,12566,15768
28,1429,3854,6387,7636,42292,43628,12966,11059
28,1444,4242,6860,7377,41032,43011,12728,11065
28,1435,3936,6860,7635,48687,46044,13520,11438
29,1429,4005,6788,7559,43266,42063,12862,11731
28,1794,4074,6379,7674,45518,42208,12065,12961
29,1437,3867,6609,7692,38629,46647,12548,11530
28,1438,4149,6738,7729,41855,42518,15248,11173
28,1433,3910,6963,7587,47918,42072,11403,11237
28,1426,3981,6891,7397,38803,45973,11646,11071
28,1435,4119,6845,7726,40685,42489,11977,11105
28,1432,4026,6969,7529,45913,43695,12038,12282
28,1431,3872,6556,7490,42389,47077,14284,12474
28,1766,4085,6115,7583,39147,43280,11912,11666
30,1445,3977,6927,7392,43185,42864,12066,11201
28,1442,4118,5634,8200,39673,49903,12940,10968
27,1434,3971,6942,7552,44369,46510,11953,14938
30,1447,3845,5409,7656,40181,44944,11186,11184
29,1426,4203,6864,7623,40752,47039,11403,11208
29,1449,3902,6662,7552,45251,43027,11973,12666
29,1427,3982,6928,7609,42936,46831,13250,14004
28,1793,4098,6202,7417,43281,42943,12009,13158
30,1432,3884,6756,7568,46216,42334,12243,13524
30,1438,4172,6763,7637,43302,45442,15012,94379
28,1427,3908,6394,7576,47852,41790,11664,86144
29,1430,4023,6423,7592,43524,42499,11398,23281
29,1453,4117,7016,7681,44872,45993,13426,23318
28,1433,3989,6796,7425,46173,43156,11153,21376
28,1436,3872,6541,7508,40117,43060,11491,23279
28,1802,4045,6156,7696,39924,46703,11159,21459
28,1437,3966,6881,7297,44583,43042,11709,23210
29,1434,4112,6286,7392,40422,43123,11385,25346
28,1444,3937,6886,7474,39354,50386,12053,15962
28,1425,3750,6732,7518,43319,44975,12577,18391
28,1448,4168,6849,7579,39325,43810,12438,16613
28,1436,3679,6853,7480,42708,46794,12611,16537
28,1436,3875,6346,7568,38903,42010,12028,15704
29,1779,4170,6123,7508,39743,44067,12573,17853
28,1437,3913,6900,7316,43574,46198,15364,17679
28,1433,4197,6835,7770,42516,42401,11297,15455
28,1451,3849,6845,7322,41321,47300,14086,17711
27,1428,4015,5547,7629,44381,42892,11186,14809
28,1456,4094,6746,7665,42872,43130,11644,16897
27,1434,4012,6912,7458,40931,45655,12305,16356
28,1444,3890,6937,7499,42802,42937,12541,15729
28,1775,4082,6415,7398,39928,42575,12237,15822
28,1442,3994,6882,7538,42566,45717,12527,18199
28,1433,4020,6327,7590,39341,41652,12460,26930
28,1433,3955,6974,7309,39079,43894,11990,16854
28,1451,3893,6752,7589,42941,46816,11508,16564
28,1432,4214,6939,7455,38798,43015,11137,17200
28,1435,3844,6866,7614,40150,43368,11857,16531
28,1432,3781,6881,7338,42874,47091,13591,18833
28,1773,4162,6255,7468,39765,43309,12164,17428
28,1450,3713,6792,7306,40030,44881,17804,16791
30,1434,4255,6815,7492,42869,50115,11614,17507
29,1438,3845,6844,7531,39245,47124,12315,17646
29,1431,4032,6857,7717,45588,44132,11994,17282
28,1428,4068,6700,7689,39634,50460,12207,16668
28,1428,3847,6925,7428,42857,46616,11667,17209
28,1456,3930,6882,7638,46484,45653,11598,19095
28,1761,4099,6225,7770,43218,51269,11590,20229
28,1445,3942,6981,7618,39834,49658,11482,16548
27,1427,4112,6476,7528,43625,49773,11307,18566
28,1431,3902,6241,7580,39244,46724,11902,16100
28,1435,3893,6824,7716,38998,46502,11359,15046
28,1437,4196,6801,7381,42975,50590,12378,15244
29,1428,3667,6717,7568,39620,43485,11953,16183
28,1434,3838,6870,7532,42851,44731,13845,16157
28,1784,4184,6785,7545,39265,48091,15463,16078
29,1434,3829,6931,7623,39637,44804,11978,16704
28,1431,4180,6895,7659,42915,43555,12262,14910
28,1425,3876,6827,7399,40007,46579,11981,16636
28,1438,3939,6791,7616,39363,43690,12284,15708
29,1441,4093,6838,7381,43152,45421,12625,15391
29,1432,3889,6856,7429,39928,50467,12773,18062
28,1442,3951,6533,7392,43682,46497,11700,15617
28,1798,4085,6632,7476,39424,45087,12139,15850
27,1442,3770,6887,7496,40687,53191,12646,16311
28,1432,4103,6181,7758,45146,46628,11834,17183
28,1433,4002,5769,7335,39927,46968,12847,16412
28,1436,3936,6823,7705,39186,50298,11978,19362
28,1443,4038,7029,7573,44051,48087,15321,18006
28,1441,3943,6909,7680,39984,47106,12067,15861
28,1436,3883,6867,7682,39367,42975,12225,15416
29,1796,4211,6166,7606,43353,42751,14925,15536
29,1443,3861,6826,7541,39879,47683,12066,16388
29,1430,4113,6297,7641,43871,42189,11326,16407
29,1427,3828,6934,7526,40860,41490,11437,18442
28,1448,3861,6666,7434,40126,46060,11923,17540
28,1431,4082,6788,7503,43574,44088,11548,15266
28,1438,3910,6726,7615,39565,44526,12069,16288
28,1472,3968,6805,7476,39053,45500,11840,16261
28,1799,4089,6248,7486,43351,42244,11201,15545
30,1442,3947,6871,7529,39082,45741,12673,18058
29,1436,4079,6909,7688,40621,47782,12044,15759
28,1446,4028,6812,7631,42840,43256,14530,18254
29,1442,3856,6870,7604,39918,43710,11919,17942
29,1440,4105,6969,7405,42587,49191,13659,15676
29,1438,3925,6832,7778,41197,43692,13103,18449
29,1430,3851,6814,7685,39963,46262,16163,16744
31,1768,4133,6171,7290,43716,42455,11507,15461
28,1442,3847,6716,7388,40227,44664,11411,17625
29,1438,4240,6655,7606,38827,45098,11952,18765
29,1443,3910,6953,7381,43001,43333,11321,15973
29,1436,3974,7057,7586,38105,42423,11813,15701
28,1433,4065,6946,7271,39393,48241,12557,16776
29,1438,3860,6736,7329,43847,42645,13134,16446
28,1429,3911,6936,7383,38702,43329,12347,15538
28,1783,4122,6298,7399,41840,48118,12064,18841
28,1442,3984,6927,7689,38748,45043,14780,15681
29,1457,4093,6476,7565,38832,42932,12368,15960
28,1438,4047,6958,7482,42761,47321,13602,16280
28,1430,3872,6971,7352,38632,43813,11726,16333
28,1438,4116,6835,7764,38698,44354,12117,16454
28,1428,3962,6839,7414,42079,47923,12439,16499
28,1427,3872,6775,7452,38728,42458,15612,17241
29,1764,4166,6291,7428,42573,45903,12170,18450
28,1434,3825,6364,7612,38319,48098,12628,15879
28,1438,4057,6868,7510,42832,43131,12137,16112
30,1442,3728,7000,7451,45559,46245,12435,17594
29,1432,3856,6863,7379,41999,43319,11939,17365
29,1431,4446,6753,7637,44237,44259,11570,16964
28,1434,3865,6860,7330,44246,47298,12669,16017
28,1421,4002,6911,7258,41205,42916,14911,18163
28,1775,4137,6304,7687,42965,42506,11957,15696
28,1436,4009,6882,7655,44720,48908,12807,16538
30,1448,4096,6465,7642,39224,42798,12102,16136
28,1456,3920,6543,7527,42679,43020,11774,16900
28,1435,3979,6837,7221,40121,46548,12148,16479
28,1420,4080,6839,7365,41297,44432,13310,16839
28,1438,3996,6855,7575,43110,42195,16173,19065
28,1439,3746,6882,7613,38774,48847,11181,16167
28,1781,4188,6341,7637,39946,42728,11764,18096
29,1432,3863,6759,7415,44560,44503,11187,18376
28,1429,4090,6720,7492,39362,46101,11272,21823
29,1456,3945,6998,7700,39362,42753,11586,16563
28,1448,3890,5690,7605,42858,44227,11378,11935
28,1431,4215,6844,7528,41383,47975,13997,11594
29,1435,3913,6807,7358,42752,43065,12315,13619
28,1430,3931,6421,7476,39076,46558,11715,21055
29,1771,4121,6257,7627,40218,43027,11077,17460
28,1429,4002,6882,7331,46518,44358,11372,12691
28,1435,4068,6723,7622,42885,46827,11575,14378
28,1438,3832,6878,7408,41245,42548,11383,13364
28,1423,3941,6882,7733,43957,43061,11333,13125
28,1423,4132,5697,7669,40900,49480,11926,12273
30,1450,4015,6709,7389,38926,41784,15263,14119
28,1426,3919,6875,7612,42951,42121,13417,13927
29,1789,4178,6726,7619,39451,45328,11327,12577
28,1441,3823,6819,7410,44786,45209,11608,13676
29,1431,4088,6783,7669,39235,47211,11507,11745
29,1437,3925,7009,7564,39569,48045,12913,11937
29,1436,3851,6930,7654,45106,44588,11384,12588
30,1445,4158,6800,7357,42956,44128,12856,11924
28,1432,3899,6897,7597,38921,49787,11517,12391
28,1430,3984,6918,7355,42659,46094,11988,11419
28,1777,4084,6111,7693,39344,46295,11706,12229
28,1440,3950,6875,7585,44631,48768,12012,11480
28,1452,4061,6770,7466,40315,45329,11089,11345
28,1452,3837,6760,7602,42660,50775,11335,13427
28,1432,4010,6791,7722,44493,43396,12282,13016
29,1440,4059,6989,7494,47402,43931,15841,13470
28,1462,4012,6737,7294,41521,46735,12302,13372
28,1432,3803,6770,7796,43757,44526,11299,11169
28,1783,4202,6162,7575,39090,42592,11271,13123
29,1461,3845,6914,7361,40435,46572,12972,11293
29,1434,4169,6758,7362,42272,42552,11794,11822
28,1425,3989,6804,7464,38844,42496,11369,13293
28,1439,3804,6917,7760,42489,46081,11812,13860
28,1430,4207,7031,7634,41318,44564,11534,12036
29,1450,3934,6731,7686,38822,42948,11643,11580
28,1431,3970,6853,7617,44810,46828,11351,11767
28,1767,4051,6210,7741,39593,45562,938472,12028
28,1440,3952,6944,7485,40704,44184,11729,11905
28,1443,4060,6783,7661,42330,46636,11917,12988
28,1441,3827,6930,7500,38248,42404,11130,11941
28,1437,3970,6862,7661,38240,42230,11311,11337
28,1433,4114,6257,7410,43746,47732,11531,13646
28,1443,4018,5786,7362,39521,43758,15109,13330
28,1432,3874,6839,7328,41699,46158,12897,12418
28,1770,4264,6099,7460,39601,44066,11864,13016
28,1441,3945,7087,7467,39103,42818,11410,11596
28,1431,4112,6265,7662,42893,45834,11164,13229
28,1435,3919,6863,7697,39380,43048,11857,13774
28,1434,3835,6794,7491,39584,42641,11785,11575
28,1450,4156,6864,7359,44096,45770,11205,12387
29,1432,3847,6838,7665,42880,42348,11338,12788
28,1435,3981,6866,7330,41545,42785,11626,13206
28,1791,4115,6162,7531,43789,49277,11915,14657
28,1458,3968,6860,7830,40176,43363,12257,11596
28,1434,4099,6282,7773,45575,43037,11148,11494
28,1452,3898,6885,7670,39422,46454,11329,12384
28,1428,3967,6848,7490,39489,44851,11731,11623
28,1461,4065,6807,7594,43592,50009,11774,12152
28,1437,3972,6796,7318,39673,48668,15863,11226
28,1447,3818,6737,7781,39529,42911,11779,13963
28,1762,4196,6436,7424,43691,42644,11578,11753
28,1456,3877,6717,7519,40333,46418,11237,12903
28,1436,4087,6796,7450,43586,43907,11454,13058
28,1430,3936,6833,7528,39692,46689,11571,11350
30,1432,3834,6853,7509,43853,45202,11378,11914
28,1458,4187,6813,7403,43975,43069,11695,11939
29,1438,3854,6920,7427,41406,46009,11273,11991
28,1435,3987,6598,7527,41626,42873,11762,11718
28,1783,4084,6179,7464,45942,45448,11963,11782
29,1439,3968,5648,7276,44796,46126,11720,11499
28,1434,4053,6840,7443,40816,42871,11369,13397
30,1442,3877,6518,7416,46570,43365,11848,12066
29,1434,3899,6912,7212,44405,50072,11333,12060
29,1430,4080,6869,7349,42031,43623,11644,11767
28,1437,3871,6709,7683,39902,44207,14732,15389
28,1437,3916,6821,7531,39828,49649,12154,13424
28,1774,4173,6345,7515,44003,48975,11394,11190
28,1435,3804,6735,7569,41669,42582,11810,12132
30,1421,4073,6753,7468,43520,48916,11651,12521
29,1434,3955,6932,7701,45874,44626,12509,13111
28,1434,3913,6557,7713,39437,48538,11554,12065
29,1434,4211,6876,7241,39629,45437,11921,11434
28,1460,3841,6753,7557,44219,42848,11928,12471
28,1429,3969,6861,7743,39082,46144,12293,13791
28,1785,4174,6214,7399,42290,47999,11742,12175
29,1441,4020,6762,7348,39836,42623,11987,12958
28,1441,4084,6412,7735,40383,46009,12393,13439
28,1428,3878,6785,7639,43038,42100,11658,12372
30,1436,3922,6760,7386,38807,44430,11716,12212
29,1435,4125,6813,7476,39848,45705,15544,14143
28,1431,4014,6934,7703,43675,42281,11343,12086
28,1444,3839,6853,7358,40188,43534,11841,12836
29,1769,4153,6259,7535,39737,48387,11376,14428
28,1440,3887,6725,7566,45496,43541,11628,11606
28,1441,4093,6190,7607,41363,42290,11840,10660
28,1430,3765,6834,7602,44198,46111,11964,12813
28,1430,3905,6960,7529,39774,45003,11118,13122
28,1438,4212,6710,7343,45450,43219,11348,14552
28,1436,3869,6837,7674,43047,45908,11983,12593
28,1433,3940,6788,7416,39704,42118,11978,11116
29,1770,4149,6213,7730,39472,47539,11348,12339
28,1435,3906,6766,7380,46360,46109,11786,15496
28,1423,4177,6827,7460,39598,41731,11741,11425
28,1435,3822,6805,7547,43612,45378,11714,11007
29,1424,3966,6736,7423,40150,44666,11654,11954
29,1445,4067,6795,7421,44513,44525,14591,12236
28,1442,3978,6809,7582,41396,47006,11828,11120
27,1420,3836,6787,7569,39690,42727,12360,12250
28,1798,4204,6243,7368,39769,44650,11394,13177
28,1440,3858,6955,7460,45198,45221,11429,11904
28,1433,4095,6264,7426,40579,43725,11514,11527
28,1430,3963,5616,7613,43499,43546,11323,11537
28,1433,3870,6839,7467,50146,48071,11423,10909
28,1436,4230,6946,7514,44805,43999,12122,14316
28,1437,3873,6840,7601,47068,43664,11570,12768
29,1444,3993,6921,7371,41901,48585,11905,12992
27,1770,3938,6361,7587,43594,48791,11384,16475
28,1437,3839,5572,7361,49491,44115,11897,11216
29,1448,4177,6276,7470,44607,45643,11229,14165
29,1432,3911,8888,7835,44082,42119,11586,12853
29,1460,3959,5746,7668,45518,46524,15269,12482
29,1438,4059,6828,7484,40755,47180,11799,12090
29,1444,3975,6953,7374,39630,43682,11613,12986
29,1428,3876,6824,7350,42178,46043,11743,16221
29,1790,4213,6837,7624,38312,45454,11457,12077
28,1432,3873,6855,7635,46211,42219,11795,12588
28,1442,4054,6803,7682,39207,45312,11056,12405
28,1436,3947,6984,7569,38775,43098,11946,13561
28,1454,3850,6992,7634,43128,47055,11640,12209
29,1431,4142,6940,7547,39311,46590,11699,13036
29,1440,3893,6856,7498,39710,43257,11694,10996
28,1427,4007,6826,7567,43063,42198,11647,13190
28,1765,4135,6397,7472,39736,48016,11565,12542
28,1434,3879,7011,7606,42790,43825,11244,11940
28,1435,4167,6928,7337,43409,43208,11393,12594
28,1457,3713,6767,7693,37939,46081,11113,11214
29,1438,3964,6939,8998,42572,43042,14869,13188
29,1427,4087,6950,7732,38595,42807,11879,12984
29,1435,3934,6797,7423,39699,45548,11539,13001
28,1434,3873,6952,7599,43134,42924,12636,12558
29,1766,4143,6816,7379,39624,43253,11801,12785
28,1447,3904,6976,7479,39485,46212,13063,12933
28,1435,4072,6912,7497,44373,42472,11211,12491
28,1421,3967,6802,7591,40130,47584,11519,12056
28,1431,3874,6906,7314,43009,43002,11389,14848
28,1430,4162,6840,7763,39504,42942,11179,12106
28,1425,3864,6905,7340,40090,46500,11905,14465
28,1458,3959,6896,7421,43184,43229,11326,11787
28,1766,4116,6318,7338,42176,42421,11175,10913
28,1438,3839,6781,7680,40552,46548,11386,12886
28,1439,4159,6260,7407,47492,42193,11482,16166
28,1448,3835,6842,7806,43915,42589,11796,12150
28,1423,3959,6910,7629,41750,46009,15566,12952
28,1433,4100,6932,7499,46733,43591,11474,11361
28,1428,3913,6773,7374,41998,43142,11234,13524
28,1453,3867,6750,7313,46169,50350,13141,12519
29,1779,4069,6174,7797,43188,45987,11126,12481
29,1440,3928,6765,7563,40241,45465,11212,12591
28,1457,4155,6736,7805,44835,49845,11809,12717
28,1447,3946,6835,7504,42070,46598,11008,12698
29,1430,3788,6808,7434,41062,45573,11535,12384
28,1441,4182,6700,7775,43487,50099,12211,12106
28,1428,3927,6796,7686,39878,47144,11326,12293
28,1439,3990,6938,7439,40731,45192,11481,12609
29,1819,3908,6172,7481,43168,41300,11646,12294
29,1454,3918,6806,7456,41069,43511,11544,13753
27,1443,4184,6763,7635,44685,45954,11721,10778
28,1440,3861,6906,7638,39292,43676,14663,13225
29,1428,3939,6804,7361,39411,42724,11078,12449
29,1438,4109,6956,7675,45361,50825,12870,12602
29,1439,3960,6618,7458,39751,42913,11656,13078
29,1439,3899,6954,7438,39281,42819,12098,10547
27,1776,3971,6885,7521,43752,48443,11638,13448
29,1439,4006,6934,7749,39427,42639,11681,12462
29,1451,4034,6775,7515,40445,44124,11310,11955
28,1426,3936,6870,7285,45623,46823,11260,12584
28,1446,3846,6513,7667,39585,43276,11195,12467
28,1432,4045,6948,7568,43037,44080,11275,12134
28,1448,3861,7015,7356,39623,50653,11138,11710
29,1424,3872,6804,7595,40690,47974,11935,12812
28,1795,4235,6355,7527,43485,43498,10955,13640
28,1444,3898,6810,7520,39785,46568,11357,11513
28,1432,4137,6829,7404,39748,42589,11559,12002
28,1432,3924,6851,7404,42183,45376,16789,12083
29,1433,3983,6928,7651,39958,43532,11627,14551
28,1419,4124,6882,7714,41309,43418,11688,12786
28,1424,3894,6996,7564,42881,47590,11904,11256
28,1425,3912,5627,7460,39440,43225,12210,13868
28,1776,4035,6246,7538,42801,43334,11446,13522
28,1432,3945,6878,7491,39057,47054,11341,12426
28,1434,4098,6402,7562,39211,42591,11066,12815
28,1446,3937,6827,7479,43072,42727,11680,10852
28,1422,3883,6790,7515,39804,48850,11626,12700
29,1431,4171,6905,7623,39256,43084,11071,15911
28,1433,3923,6749,7668,42352,43777,11848,12699
28,1460,3843,7002,7541,38815,49810,11576,12642
28,1762,4231,6504,7401,41579,46511,12346,11983
28,1458,3888,6955,7628,39758,45962,14154,13036
28,1431,4207,6482,7735,40138,48222,15342,12241
28,1431,3889,6949,7582,43479,43019,16406,12233
27,1435,3984,6830,7485,39373,46552,76755,12003
28,1431,4090,6797,7397,38749,46620,12103,13324
28,1438,3893,6840,7393,44458,43468,11671,11894
28,1428,3921,6855,7431,41173,47687,11984,13357
28,1788,4096,6854,7591,38555,45262,11456,10649
28,1457,3969,6904,7639,42947,48842,12092,13971
28,1437,4093,6969,7700,38948,52687,12524,12789
28,1430,3929,6553,7371,152793,42721,11381,12016
29,1432,3872,7041,7802,40747,46211,10941,11891
28,1457,4147,6946,7494,41619,46949,11319,11531
28,1428,3862,6919,7577,44888,43133,11725,12900
27,1440,3837,6934,7511,45029,42797,13065,13671
28,1790,4152,6216,7724,42580,52608,11487,12613
28,1445,3901,6294,7509,48795,45324,11501,12920
28,1441,4182,6932,7482,41916,43259,15115,12430
28,1438,3906,6565,7591,41429,49141,11275,12936
28,1436,3995,6804,7477,47112,49676,11247,11979
28,1450,4145,6884,7704,41950,46107,11327,14008
28,1441,3865,6937,7583,47673,48884,11932,11413
29,1448,3949,6859,7767,42852,42799,11923,11749
28,1777,4087,6263,7468,45847,44134,11829,11438
28,1437,3973,6746,7699,48253,45731,11568,11541
28,1444,4100,6781,7517,43567,45723,11194,11426
28,1429,3967,6914,7450,43929,52024,11560,13307
28,1424,3897,6826,7492,44677,44383,11869,12637
28,1435,4223,6897,7740,39971,42344,13296,12454
28,1438,3855,6989,7655,44010,45711,11586,13224
29,1437,3827,6911,7439,47531,42327,11818,12779
29,1782,4258,6092,7454,43199,44557,11257,12208
29,1455,3855,6973,7458,45811,45958,11472,11313
29,1435,4194,6797,7566,43905,43979,15766,12391
29,1442,3898,6791,7837,45029,43689,11216,11702
29,1430,4006,6835,7847,47942,54031,11407,11330
29,1436,4105,6946,7601,42864,43441,12237,12335
29,1452,3859,6847,7323,42396,42366,11600,11761
29,1428,3912,6975,7630,44849,46380,12083,12349
29,1770,4089,6699,7649,39755,46729,11492,15772
29,1444,3938,6885,7460,45626,42752,11229,12020
28,1423,4170,6912,7317,39756,46381,11252,11786
29,1460,3960,6892,7513,39871,42653,13152,11718
28,1440,3873,6904,7310,42726,45831,11404,11160
28,1431,4199,6774,7289,41442,45374,11648,12463
28,1434,3842,6876,7320,40891,42299,11880,11960
28,1437,3856,6826,7519,44677,44610,11258,12075
28,1751,4191,6784,7681,40254,46450,11291,12303
28,1442,3899,6805,7357,42034,43160,15521,11103
28,1434,4179,6837,7343,43800,50349,11360,14017
29,1441,3899,6796,7428,39245,43911,11463,11980
28,1435,3976,6757,7444,43014,46446,11971,12835
28,1438,4058,6564,7402,41010,46613,11275,11874
29,1440,3854,6887,7418,39491,43172,11316,12224
30,1424,3988,6425,7433,42675,43968,11702,13550
28,1778,4086,6289,7446,39567,47796,11540,11694
29,1440,3972,7017,7400,40784,45019,13518,11812
28,1464,4066,6774,7450,44077,43237,11829,12072
29,1437,3807,6857,7573,39652,46981,11619,16404
28,1430,3925,6887,7692,39903,43707,11510,11506
28,1428,4237,6896,7574,46702,42832,11802,12513
28,1451,3880,6802,7628,40597,47034,11492,12741
28,1429,3863,6926,7734,42859,43329,11752,12853
28,1772,4164,6233,7708,41191,43008,11692,11735
28,1441,3861,6326,7582,41584,46606,15243,15385
28,1434,4161,6914,7390,44687,43412,11669,11851
29,1430,3851,6899,7624,43740,45644,11549,10720
28,1425,4037,6540,7326,40675,43139,11722,15057
28,1433,4099,6915,7379,50881,43551,11502,13310
28,1426,3874,6810,7683,44292,46734,11847,11146
28,1452,3950,6821,7594,40663,42781,14003,11170
28,1802,4098,6915,7675,46876,44578,11245,12726
29,1443,3894,6891,7684,46605,50998,11586,11291
28,1434,4045,6695,7271,44176,42845,11618,11121
29,1449,3960,6823,7436,44908,42844,11076,10841
29,1430,3906,6710,7578,42573,46438,11508,11343
28,1436,4216,6391,7349,49065,46998,11369,11574
28,1438,3888,6817,7796,41838,43086,11391,11853
28,1429,3845,6879,7383,42320,48712,11540,12003
28,1792,4118,6143,7412,44220,46048,11156,10762
28,1474,3813,6853,7518,40377,43790,15395,12299
28,1431,4159,6792,7736,42991,46784,11624,11826
28,1434,3909,6837,7553,39525,43204,11481,12859
31,1438,4030,6886,7581,39427,43961,11321,12026
28,1435,4085,6732,7532,44419,48201,13522,11188
29,1425,3844,6844,7497,39024,48666,11359,12916
28,1426,5404,6829,7597,39214,51653,11536,11445
28,1786,4150,6192,7478,43375,43055,11689,13629
28,1444,3962,6901,7477,40194,42218,11337,15518
28,1423,4140,6909,7785,39502,48281,11318,12104
29,1430,4012,6869,7433,44935,42814,11871,12015
28,1447,3775,6937,7481,42888,42796,11673,12499
28,1430,4062,6739,7344,47252,45490,11389,11930
29,1455,3886,6308,7513,44891,43964,11433,12649
29,1431,3881,6898,7629,45230,41593,11141,12781
29,1773,4208,6234,7565,47539,45040,15078,12415
28,1443,3845,6344,7365,44805,42629,11815,16087
28,1435,4173,6201,7491,43773,47877,11311,11197
28,1426,3921,6927,7431,44415,48751,13494,12334
30,1433,4020,6788,7779,39287,45588,11552,12839
28,1422,4089,6284,7386,44373,46109,11243,12299
31,1436,3831,6814,7604,44803,54132,11703,13114
29,1427,3968,6845,7701,38718,46842,12724,10865
28,1770,4102,6128,7399,42493,43155,11556,13082
27,1452,3969,6793,7482,42397,46379,11472,12620
27,1424,4155,6213,7469,42901,44897,11152,12200
29,1430,3961,6318,7684,42877,46102,11270,15000
27,1433,3899,7058,7430,40653,43210,11204,11181
28,1432,3945,6864,7475,42223,43167,11944,12180
28,1434,4012,6847,7664,44221,48439,11599,11129
28,1427,3876,6815,7533,39250,43397,10921,13186
28,1766,4146,6087,7481,40299,42950,15181,11984
28,1464,3883,6873,7456,43755,46230,13304,11553
